Greedy,RL
9.405660152435305,9.357415199279783
17.895925998687744,11.686725616455078
15.695301294326782,13.553845405578612
15.643354177474976,14.870426177978516
12.29592216014862,13.215327262878418
12.90447747707367,10.9911527633667
11.80822777748108,10.633344650268556
11.76048183441162,10.145977973937988
16.4687077999115,12.959583282470703
11.346946835517883,8.86724853515625
12.61672854423523,11.045915603637695
16.330747485160828,11.454710960388184
19.14110779762268,13.472723007202148
11.16402804851532,12.621442794799805
13.159848928451538,9.307476997375488
13.216437101364136,9.1162109375
12.313767313957214,9.931477546691896
11.789342641830444,12.68601894378662
9.448094129562378,11.261415481567385
9.737942099571228,11.387701988220217
13.555256366729736,13.614287376403809
10.374715805053713,10.329394340515137
15.428311109542848,10.839223861694336
7.203565239906311,8.172477722167969
12.914391994476318,11.979328155517578
13.749544382095335,11.163148880004885
10.462542057037354,9.892743110656738
8.941768527030945,9.864343643188477
17.412272930145264,13.727598190307615
13.256059050559998,9.785494804382324
13.729312419891356,10.51339626312256
16.277928352355957,13.378746032714844
15.302351117134094,13.147134780883787
15.106572985649109,11.60659885406494
10.050621628761292,10.77869987487793
9.648056507110596,15.645471572875977
8.852002739906311,10.229793548583984
11.525356769561768,9.69407081604004
12.213558077812197,9.038180351257324
11.748035192489624,10.34482192993164
14.574033975601196,13.47455596923828
10.819671988487244,11.639307022094728
17.681525349617004,15.754152297973633
12.596207976341248,11.9340181350708
13.591729760169985,9.590253829956056
13.260241508483888,10.88205337524414
11.161118030548096,9.552830696105955
11.46278464794159,9.018075942993164
12.38067615032196,11.14639377593994
13.397521138191223,11.144770622253418
16.179154992103577,11.051797866821287
15.016578912734984,11.95759391784668
18.363264560699463,15.535162925720217
11.270250797271729,12.623039245605469
15.894336700439451,12.734333038330078
11.689261078834534,8.561891555786133
13.621774792671204,11.086833000183104
13.6335129737854,8.453581809997559
10.31459379196167,10.348763465881348
14.162907123565674,9.287992477416992
12.247493863105774,10.167109489440918
13.485281229019163,11.709671974182127
13.702935814857485,9.688939094543455
12.847007513046265,10.081918716430664
13.79223334789276,10.89531707763672
12.69552218914032,10.517887115478516
13.755038738250732,10.381510734558104
10.20862603187561,10.19465446472168
15.170900583267212,10.780228614807127
15.400433540344238,11.999798774719238
13.136249899864197,11.635818481445312
11.480059504508972,11.328713417053224
16.78774917125702,17.170917510986328
9.825628519058228,12.86295223236084
12.566401481628418,13.640791893005373
11.26509940624237,9.030179977416992
14.39003849029541,12.020740509033203
14.145450115203856,9.992334365844728
12.837149381637571,9.507131576538086
14.5885009765625,10.152915954589844
13.278534770011902,9.80088710784912
14.774547934532166,10.272706985473633
9.943521738052368,10.743858337402344
9.13969910144806,8.561911582946777
15.98229455947876,11.67638111114502
16.690030336380005,11.409748077392578
15.19287109375,12.99898910522461
14.476364135742188,11.485062599182127
13.295514225959778,10.68146800994873
14.144163727760317,10.124893188476562
10.651320934295654,9.605339050292969
9.373781204223633,11.51142406463623
13.056449055671692,11.649840354919434
14.511210560798643,11.253599166870115
11.937220811843872,9.077492713928224
17.009018421173096,8.724006652832031
11.979191899299622,10.20117473602295
14.515569925308228,11.28671932220459
14.533426523208618,11.4808931350708
14.948341369628906,11.800443649291992
11.557703018188477,11.043006896972656
13.399332642555237,8.80620288848877
13.563808679580688,11.072946548461914
11.501336812973022,9.182933807373049
17.065221309661865,11.282358169555664
15.196773290634155,11.472036361694336
15.131309151649477,10.561731338500977
15.107260942459106,12.065690994262695
13.216689586639404,10.049988746643066
10.275390982627869,8.441840171813965
16.196499943733215,14.40647315979004
15.24830996990204,15.103852272033691
16.87188744544983,12.18621826171875
12.05679440498352,10.17651081085205
14.344022870063782,12.904683113098145
13.916438221931458,9.9686279296875
11.722601413726808,11.612417221069336
15.271573305130005,11.047895431518556
14.340312004089355,9.355101585388184
14.65127658843994,12.098226547241213
15.527764797210692,12.34568214416504
12.471789121627808,10.286721229553224
13.299394965171814,9.822759628295898
9.810552835464478,13.053714752197266
12.025789499282835,11.983399391174316
16.103819608688354,12.707514762878418
